Date,Adj Close
2020-06-23,"2,435.9250"
2020-06-24,"2,354.5780"
2020-06-25,"2,436.6750"
2020-06-26,"2,303.1030"
2020-06-29,"2,313.3020"
2020-06-30,"2,339.6690"
2020-07-01,"2,319.7620"
2020-07-02,"2,327.3000"
2020-07-06,"2,386.0700"
2020-07-07,"2,318.7540"
2020-07-08,"2,343.3740"
2020-07-09,"2,292.6380"
2020-07-10,"2,417.9670"
2020-07-13,"2,452.6230"
2020-07-14,"2,466.6930"
2020-07-15,"2,504.8730"
2020-07-16,"2,511.9040"
2020-07-17,"2,465.4390"
2020-07-20,"2,443.8320"
2020-07-21,"2,496.8360"
2020-07-22,"2,478.7560"
2020-07-23,"2,486.0340"
2020-07-24,"2,468.4490"
2020-07-27,"2,433.7850"
2020-07-28,"2,444.3360"
2020-07-29,"2,503.6100"
2020-07-30,"2,436.8110"
2020-07-31,"2,427.2660"
2020-08-03,"2,413.7000"
2020-08-04,"2,399.8950"
2020-08-05,"2,441.5840"
2020-08-06,"2,442.3260"
2020-08-07,"2,496.0760"
2020-08-10,"2,527.7240"
2020-08-11,"2,607.6000"
2020-08-12,"2,585.4900"
2020-08-13,"2,571.1740"
2020-08-14,"2,572.1860"
2020-08-17,"2,504.3650"
2020-08-18,"2,469.4620"
2020-08-19,"2,475.2380"
2020-08-20,"2,445.5910"
2020-08-21,"2,444.3360"
2020-08-24,"2,513.1590"
2020-08-25,"2,524.2090"
2020-08-26,"2,488.7940"
2020-08-27,"2,570.6760"
2020-08-28,"2,581.2290"
2020-08-31,"2,516.4260"
2020-09-01,"2,515.1690"
2020-09-02,"2,553.0930"
2020-09-03,"2,545.0570"
2020-09-04,"2,600.0580"
2020-09-08,"2,509.6500"
2020-09-09,"2,533.4990"
2020-09-10,"2,507.3820"
2020-09-11,"2,538.5270"
2020-09-14,"2,573.6990"
2020-09-15,"2,493.5700"
2020-09-16,"2,504.1120"
2020-09-17,"2,475.4750"
2020-09-18,"2,470.2160"
2020-09-21,"2,393.8580"
2020-09-22,"2,367.7480"
2020-09-23,"2,329.3100"
2020-09-24,"2,327.3000"
2020-09-25,"2,347.6430"
2020-09-28,"2,415.2000"
2020-09-29,"2,394.8710"
2020-09-30,"2,417.9670"
2020-10-01,"2,435.5350"
2020-10-02,"2,458.6630"
2020-10-05,"2,510.6340"
2020-10-06,"2,484.7640"
2020-10-07,"2,528.1060"
2020-10-08,"2,580.0810"
2020-10-09,"2,565.3800"
2020-10-12,"2,596.8160"
2020-10-13,"2,554.7370"
2020-10-14,"2,540.5410"
2020-10-15,"2,578.5600"
2020-10-16,"2,573.2350"
2020-10-19,"2,529.8910"
2020-10-20,"2,544.3470"
2020-10-21,"2,518.9910"
2020-10-22,"2,607.9700"
2020-10-23,"2,631.5550"
2020-10-26,"2,566.3970"
2020-10-27,"2,517.9710"
2020-10-28,"2,447.2600"
2020-10-29,"2,463.2280"
2020-10-30,"2,485.2720"
2020-11-02,"2,541.2880"
2020-11-03,"2,621.4090"
2020-11-04,"2,541.2880"
2020-11-05,"2,645.2340"
2020-11-06,"2,609.9940"
2020-11-09,"2,963.3660"
2020-11-10,"2,953.7350"
2020-11-11,"2,909.6280"
2020-11-12,"2,873.8810"
2020-11-13,"2,891.8820"
2020-11-16,"2,973.5040"
2020-11-17,"2,943.3520"
2020-11-18,"2,921.5320"
2020-11-19,"2,929.3990"
2020-11-20,"2,904.3000"
2020-11-23,"2,987.9560"
2020-11-24,"3,126.1140"
2020-11-25,"3,093.4030"
2020-11-27,"3,072.8790"
2020-11-30,"2,988.2140"
2020-12-01,"3,035.3620"
2020-12-02,"3,093.6540"
2020-12-03,"3,073.3860"
2020-12-04,"3,101.2720"
2020-12-07,"3,089.6140"
2020-12-08,"3,092.6590"
2020-12-09,"3,068.5720"
2020-12-10,"3,048.7960"
2020-12-11,"3,030.7980"
2020-12-14,"2,998.8550"
2020-12-15,"3,050.0550"
2020-12-16,"3,058.9440"
2020-12-17,"3,033.5790"
2020-12-18,"3,018.6370"
2020-12-21,"3,131.9390"
2020-12-22,"3,084.2850"
2020-12-23,"3,170.4740"
2020-12-24,"3,156.5390"
2020-12-28,"3,177.3230"
2020-12-29,"3,168.9620"
2020-12-30,"3,177.8270"
2020-12-31,"3,221.1730"
2021-01-04,"3,190.7550"
2021-01-05,"3,208.1160"
2021-01-06,"3,358.7630"
2021-01-07,"3,469.0600"
2021-01-08,"3,472.8900"
2021-01-11,"3,524.7120"
2021-01-12,"3,580.1180"
2021-01-13,"3,583.4400"
2021-01-14,"3,604.3820"
2021-01-15,"3,539.7830"
2021-01-19,"3,524.4600"
2021-01-20,"3,471.6120"
2021-01-21,"3,442.4930"
2021-01-22,"3,415.9490"
2021-01-25,"3,373.3110"
2021-01-26,"3,359.5210"
2021-01-27,"3,264.5490"
2021-01-28,"3,321.9960"
2021-01-29,"3,285.2180"
2021-02-01,"3,309.4740"
2021-02-02,"3,411.3550"
2021-02-03,"3,450.4160"
2021-02-04,"3,529.8320"
2021-02-05,"3,522.9280"
2021-02-08,"3,578.0830"
2021-02-09,"3,563.7790"
2021-02-10,"3,565.8180"
2021-02-11,"3,555.8650"
2021-02-12,"3,606.4120"
2021-02-16,"3,693.2330"
2021-02-17,"3,704.7230"
2021-02-18,"3,717.2380"
2021-02-19,"3,779.2720"
2021-02-22,"3,814.7590"
2021-02-23,"3,845.4030"
2021-02-24,"3,913.0610"
2021-02-25,"3,859.9520"
2021-02-26,"3,757.5620"
2021-03-01,"3,842.5860"
2021-03-02,"3,830.0780"
2021-03-03,"3,904.1220"
2021-03-04,"3,844.1320"
2021-03-05,"3,853.0550"
2021-03-08,"3,904.1220"
2021-03-09,"3,876.5440"
2021-03-10,"3,960.8100"
2021-03-11,"3,940.1240"
2021-03-12,"3,986.8500"
2021-03-15,"3,966.9460"
2021-03-16,"3,919.4380"
2021-03-17,"3,959.7760"
2021-03-18,"4,025.1360"
2021-03-19,"3,961.0580"
2021-03-22,"3,854.5790"
2021-03-23,"3,816.0460"
2021-03-24,"3,845.6520"
2021-03-25,"3,894.9320"
2021-03-26,"3,959.7760"
2021-03-29,"3,898.2470"
2021-03-30,"3,944.2090"
2021-03-31,"3,886.7610"
2021-04-01,"3,924.5450"
2021-04-05,"3,945.3470"
2021-04-06,"3,917.6090"
2021-04-07,"3,978.9890"
2021-04-08,"3,983.8700"
2021-04-09,"4,013.6630"
2021-04-12,"4,005.1980"
2021-04-13,"3,957.4110"
2021-04-14,"3,883.4590"
2021-04-15,"3,908.1070"
2021-04-16,"3,937.1470"
2021-04-19,"3,920.4410"
2021-04-20,"3,833.6350"
2021-04-21,"3,866.2390"
2021-04-22,"3,784.8500"
2021-04-23,"3,857.2510"
2021-04-26,"3,866.7700"
2021-04-27,"3,884.4930"
2021-04-28,"3,909.6480"
2021-04-29,"3,985.6790"
2021-04-30,"3,950.2360"
2021-05-03,"3,938.6680"
2021-05-04,"3,993.1110"
2021-05-05,"4,045.5020"
2021-05-06,"4,126.9220"
2021-05-07,"4,141.0530"
2021-05-10,"4,140.5290"
2021-05-11,"4,071.7090"
2021-05-12,"4,043.7100"
2021-05-13,"4,147.7380"
2021-05-14,"4,212.1910"
2021-05-17,"4,229.1480"
2021-05-18,"4,169.5610"
2021-05-19,"4,137.7120"
2021-05-20,"4,130.5110"
2021-05-21,"4,177.5290"
2021-05-24,"4,200.1280"
2021-05-25,"4,156.7190"
2021-05-26,"4,156.2010"
2021-05-27,"4,220.9340"
2021-05-28,"4,218.1030"
2021-06-01,"4,264.5920"
2021-06-02,"4,264.8450"
2021-06-03,"4,267.6700"
2021-06-04,"4,274.6000"
2021-06-07,"4,254.5800"
2021-06-08,"4,237.6180"
2021-06-09,"4,184.7170"
2021-06-10,"4,119.4750"
2021-06-11,"4,116.6560"
2021-06-14,"4,046.8030"
2021-06-15,"3,985.4160"
2021-06-16,"4,013.4050"
2021-06-17,"3,897.5790"
2021-06-18,"3,798.9590"
2021-06-21,"3,863.4300"
2021-06-22,"3,857.7720"
2021-06-23,"3,881.1440"
2021-06-24,"3,916.8350"
2021-06-25,"3,956.3950"
2021-06-28,"3,963.5870"
2021-06-29,"3,958.7100"
2021-06-30,"3,994.6590"
2021-07-01,"4,034.2120"
2021-07-02,"4,030.3400"
2021-07-06,"3,962.6570"
2021-07-07,"3,967.3130"
2021-07-08,"3,898.8640"
2021-07-09,"4,023.6310"
2021-07-12,"4,081.2270"
2021-07-13,"4,020.5160"
2021-07-14,"4,006.8380"
2021-07-15,"4,015.6120"
2021-07-16,"3,923.9210"
2021-07-19,"3,796.3070"
2021-07-20,"3,867.0890"
2021-07-21,"3,948.4590"
2021-07-22,"3,898.5980"
2021-07-23,"3,891.1140"
2021-07-26,"3,917.2060"
2021-07-27,"3,912.0320"
2021-07-28,"3,918.4950"
2021-07-29,"3,952.0690"
2021-07-30,"3,920.5580"
2021-08-02,"3,904.8030"
2021-08-03,"3,949.2230"
2021-08-04,"3,906.6090"
2021-08-05,"3,955.9380"
2021-08-06,"4,068.3090"
2021-08-09,"4,063.9130"
2021-08-10,"4,113.7730"
2021-08-11,"4,162.8480"
2021-08-12,"4,179.1250"
2021-08-13,"4,132.3650"
2021-08-16,"4,105.2380"
2021-08-17,"4,055.6560"
2021-08-18,"4,018.7170"
2021-08-19,"3,985.1420"
2021-08-20,"3,996.5000"
2021-08-23,"4,047.6410"
2021-08-24,"4,072.7120"
2021-08-25,"4,156.6430"
2021-08-26,"4,178.0960"
2021-08-27,"4,211.6710"
2021-08-30,"4,144.2440"
2021-08-31,"4,131.5880"
2021-09-01,"4,125.6590"
2021-09-02,"4,144.7700"
2021-09-03,"4,119.6990"
2021-09-07,"4,112.4810"
2021-09-08,"4,094.1500"
2021-09-09,"4,111.9570"
2021-09-10,"4,064.6970"
2021-09-13,"4,129.2670"
2021-09-14,"4,057.2050"
2021-09-15,"4,085.3670"
2021-09-16,"4,083.5480"
2021-09-17,"4,072.9520"
2021-09-20,"3,951.0370"
2021-09-21,"3,951.5660"
2021-09-22,"4,027.2320"
2021-09-23,"4,163.3620"
2021-09-24,"4,211.4110"
2021-09-27,"4,313.1780"
2021-09-28,"4,289.9410"
2021-09-29,"4,286.5740"
2021-09-30,"4,228.1910"
2021-10-01,"4,317.0600"
2021-10-04,"4,312.4130"
2021-10-05,"4,382.8380"
2021-10-06,"4,392.2000"
2021-10-07,"4,419.9960"
2021-10-08,"4,423.3750"
2021-10-11,"4,330.3370"
2021-10-12,"4,297.0690"
2021-10-13,"4,183.7750"
2021-10-14,"4,247.9660"
2021-10-15,"4,329.5580"
2021-10-18,"4,327.9950"
2021-10-19,"4,380.4880"
2021-10-20,"4,439.4750"
2021-10-21,"4,404.6520"
2021-10-22,"4,463.9030"
2021-10-25,"4,442.0750"
2021-10-26,"4,454.0240"
2021-10-27,"4,361.2570"
2021-10-28,"4,427.0020"
2021-10-29,"4,414.7950"
2021-11-01,"4,412.4610"
2021-11-02,"4,429.8750"
2021-11-03,"4,431.4280"
2021-11-04,"4,373.2190"
2021-11-05,"4,366.9720"
2021-11-08,"4,393.2160"
2021-11-09,"4,359.9510"
2021-11-10,"4,355.8190"
2021-11-11,"4,355.5460"
2021-11-12,"4,336.0560"
2021-11-15,"4,328.2550"
2021-11-16,"4,297.0690"
2021-11-17,"4,273.9490"
2021-11-18,"4,237.0520"
2021-11-19,"4,181.6920"
2021-11-22,"4,270.8420"
2021-11-23,"4,372.9600"
2021-11-24,"4,338.6540"
2021-11-26,"4,207.9480"
2021-11-29,"4,189.7520"
2021-11-30,"4,127.3940"
2021-12-01,"4,102.9550"
2021-12-02,"4,189.2290"
2021-12-03,"4,113.3520"
2021-12-06,"4,161.9480"
2021-12-07,"4,224.5730"
2021-12-08,"4,176.2430"
2021-12-09,"4,169.7380"
2021-12-10,"4,153.1110"
2021-12-13,"4,103.7410"
2021-12-14,"4,135.1840"
2021-12-15,"4,104.2540"
2021-12-16,"4,168.4360"
2021-12-17,"4,073.5980"
2021-12-20,"4,000.3170"
2021-12-21,"4,056.1970"
2021-12-22,"4,072.0360"
2021-12-23,"4,086.5880"
2021-12-27,"4,109.9840"
2021-12-28,"4,122.4550"
2021-12-29,"4,120.3720"
2021-12-30,"4,118.2990"
2021-12-31,"4,114.9250"
2022-01-03,"4,201.9610"
2022-01-04,"4,361.2570"
2022-01-05,"4,281.5260"
2022-01-06,"4,327.0190"
2022-01-07,"4,369.8940"
2022-01-10,"4,374.0690"
2022-01-11,"4,378.5110"
2022-01-12,"4,403.3590"
2022-01-13,"4,397.8580"
2022-01-14,"4,127.5480"
2022-01-18,"3,954.4920"
2022-01-19,"3,893.3270"
2022-01-20,"3,860.1160"
2022-01-21,"3,792.6680"
2022-01-24,"3,789.2790"
2022-01-25,"3,830.5850"
2022-01-26,"3,866.9300"
2022-01-27,"3,798.6790"
2022-01-28,"3,832.6740"
2022-01-31,"3,884.6860"
2022-02-01,"3,951.3510"
2022-02-02,"3,919.7230"
2022-02-03,"3,887.3070"
2022-02-04,"3,988.2120"
2022-02-07,"4,001.5420"
2022-02-08,"4,076.8380"
2022-02-09,"4,093.8340"
2022-02-10,"4,076.8380"
2022-02-11,"4,023.7720"
2022-02-14,"3,986.3850"
2022-02-15,"4,044.6870"
2022-02-16,"4,052.0080"
2022-02-17,"3,958.6810"
2022-02-18,"3,977.2360"
2022-02-22,"3,970.1730"
2022-02-23,"3,887.0380"
2022-02-24,"3,778.8180"
2022-02-25,"3,868.2370"
2022-02-28,"3,706.9300"
2022-03-01,"3,567.0690"
2022-03-02,"3,641.0550"
2022-03-03,"3,615.1660"
2022-03-04,"3,513.4660"
2022-03-07,"3,377.8010"
2022-03-08,"3,354.0050"
2022-03-09,"3,488.3860"
2022-03-10,"3,447.0690"
2022-03-11,"3,369.4360"
2022-03-14,"3,402.9060"
2022-03-15,"3,463.2840"
2022-03-16,"3,618.0430"
2022-03-17,"3,663.7810"
2022-03-18,"3,662.4880"
2022-03-21,"3,650.7210"
2022-03-22,"3,728.3650"
2022-03-23,"3,654.1180"
2022-03-24,"3,677.9170"
2022-03-25,"3,710.0680"
2022-03-28,"3,682.6180"
2022-03-29,"3,690.7150"
2022-03-30,"3,673.9970"
2022-03-31,"3,563.6650"
2022-04-01,"3,537.2680"
2022-04-04,"3,552.9480"
2022-04-05,"3,511.6100"
2022-04-06,"3,462.8830"
2022-04-07,"3,452.3560"
2022-04-08,"3,515.5550"
2022-04-11,"3,502.6570"
2022-04-12,"3,464.1990"
2022-04-13,"3,352.5370"
2022-04-14,"3,321.4660"
2022-04-18,"3,383.0800"
2022-04-19,"3,453.1310"
2022-04-20,"3,465.2630"
2022-04-21,"3,438.3910"
2022-04-22,"3,339.6390"
2022-04-25,"3,338.5840"
2022-04-26,"3,239.8330"
2022-04-27,"3,197.6860"
2022-04-28,"3,248.2470"
2022-04-29,"3,143.4390"
2022-05-02,"3,172.1380"
2022-05-03,"3,240.0760"
2022-05-04,"3,347.2680"
2022-05-05,"3,263.5280"
2022-05-06,"3,258.2600"
2022-05-09,"3,209.2820"
2022-05-10,"3,131.0500"
2022-05-11,"3,111.3000"
2022-05-12,"3,108.6730"
2022-05-13,"3,136.3160"
2022-05-16,"3,114.4600"
2022-05-17,"3,217.7010"
2022-05-18,"3,162.6630"
2022-05-19,"3,115.7730"
2022-05-20,"3,090.2270"
2022-05-23,"3,281.4210"
2022-05-24,"3,327.7890"
2022-05-25,"3,350.9690"
2022-05-26,"3,408.9000"
2022-05-27,"3,457.0830"
2022-05-31,"3,482.3770"
2022-06-01,"3,421.2790"
2022-06-02,"3,476.3200"
2022-06-03,"3,427.8550"
2022-06-06,"3,416.5340"
2022-06-07,"3,425.4950"
2022-06-08,"3,370.9770"
2022-06-09,"3,300.1350"
2022-06-10,"3,148.4320"
2022-06-13,"3,054.6770"
2022-06-14,"3,003.8550"
2022-06-15,"3,039.4140"
2022-06-16,"2,987.2710"
2022-06-17,"2,976.7230"
2022-06-21,"3,050.4670"
2022-06-22,"3,033.3510"
2022-06-23,"3,000.1680"
2022-06-24,"3,089.7070"
2022-06-27,"3,064.9690"
2022-06-28,"3,050.2120"
2022-06-29,"3,036.5020"
2022-06-30,"2,965.6770"
2022-07-01,"3,003.5890"
2022-07-05,"2,992.1570"
2022-07-06,"2,972.7700"
2022-07-07,"3,047.9660"
2022-07-08,"3,038.3950"
2022-07-11,"2,998.5390"
2022-07-12,"3,001.4730"
2022-07-13,"2,973.3090"
2022-07-14,"2,869.4180"
2022-07-15,"3,000.9380"
2022-07-18,"2,970.1180"
2022-07-19,"3,043.7120"
2022-07-20,"3,043.1850"
2022-07-21,"3,063.9030"
2022-07-22,"3,049.0140"
2022-07-25,"3,061.2470"
2022-07-26,"3,013.4220"
2022-07-27,"3,061.7780"
2022-07-28,"3,050.3430"
2022-07-29,"3,064.9760"
2022-08-01,"3,034.4230"
2022-08-02,"2,987.1120"
2022-08-03,"3,018.4710"
2022-08-04,"2,985.2600"
2022-08-05,"3,075.5850"
2022-08-08,"3,038.1260"
2022-08-09,"3,065.4910"
2022-08-10,"3,145.4650"
2022-08-11,"3,191.9590"
2022-08-12,"3,244.8290"
2022-08-15,"3,253.5960"
2022-08-16,"3,284.6940"
2022-08-17,"3,257.0470"
2022-08-18,"3,231.8200"
2022-08-19,"3,151.8460"
2022-08-22,"3,099.7700"
2022-08-23,"3,069.2100"
2022-08-24,"3,076.6570"
2022-08-25,"3,149.7160"
2022-08-26,"3,046.6240"
2022-08-29,"3,039.2000"
2022-08-30,"3,039.7240"
2022-08-31,"3,021.6480"
2022-09-01,"3,042.3810"
2022-09-02,"3,021.1280"
2022-09-06,"3,021.9160"
2022-09-07,"3,079.3080"
2022-09-08,"3,151.0450"
2022-09-09,"3,166.1890"
2022-09-12,"3,203.6470"
2022-09-13,"3,092.3400"
2022-09-14,"3,085.1570"
2022-09-15,"3,131.6500"
2022-09-16,"3,110.6560"
2022-09-19,"3,139.3540"
2022-09-20,"3,077.4410"
2022-09-21,"2,988.7160"
2022-09-22,"2,954.7030"
2022-09-23,"2,899.7070"
2022-09-26,"2,837.2680"
2022-09-27,"2,812.2990"
2022-09-28,"2,869.1460"
2022-09-29,"2,820.5350"
2022-09-30,"2,776.4320"
2022-10-03,"2,862.2420"
2022-10-04,"2,996.1560"
2022-10-05,"2,959.1500"
2022-10-06,"2,898.8430"
2022-10-07,"2,840.9330"
2022-10-10,"2,814.4010"
2022-10-11,"2,733.1760"
2022-10-12,"2,777.4130"
2022-10-13,"2,931.8060"
2022-10-14,"2,980.5930"
2022-10-17,"3,105.7890"
2022-10-18,"3,185.6750"
2022-10-19,"3,123.2040"
2022-10-20,"3,113.0290"
2022-10-21,"3,276.5390"
2022-10-24,"3,280.5730"
2022-10-25,"3,289.1440"
2022-10-26,"3,326.9470"
2022-10-27,"3,340.0630"
2022-10-28,"3,379.7540"
2022-10-31,"3,374.3860"
2022-11-01,"3,435.2430"
2022-11-02,"3,403.6030"
2022-11-03,"3,409.7770"
2022-11-04,"3,503.0560"
2022-11-07,"3,521.5640"
2022-11-08,"3,523.7050"
2022-11-09,"3,477.8570"
2022-11-10,"3,621.0150"
2022-11-11,"3,626.8960"
2022-11-14,"3,589.6390"
2022-11-15,"3,563.6390"
2022-11-16,"3,568.4740"
2022-11-17,"3,552.9210"
2022-11-18,"3,587.7730"
2022-11-21,"3,566.5910"
2022-11-22,"3,619.9360"
2022-11-23,"3,658.5360"
2022-11-25,"3,665.5080"
2022-11-28,"3,601.4350"
2022-11-29,"3,660.6890"
2022-11-30,"3,704.1010"
2022-12-01,"3,652.1090"
2022-12-02,"3,623.1520"
2022-12-05,"3,521.5640"
2022-12-06,"3,527.4470"
2022-12-07,"3,525.0420"
2022-12-08,"3,562.0360"
2022-12-09,"3,542.7350"
2022-12-12,"3,597.6880"
2022-12-13,"3,594.1940"
2022-12-14,"3,576.2400"
2022-12-15,"3,487.5150"
2022-12-16,"3,465.8130"
2022-12-19,"3,486.4340"
2022-12-20,"3,503.3270"
2022-12-21,"3,542.7350"
2022-12-22,"3,502.5200"
2022-12-23,"3,519.1500"
2022-12-27,"3,531.4740"
2022-12-28,"3,550.7840"
2022-12-29,"3,571.1460"
2022-12-30,"3,594.7340"
2023-01-03,"3,622.0810"
2023-01-04,"3,655.8610"
2023-01-05,"3,655.0450"
2023-01-06,"3,724.9920"
2023-01-09,"3,709.5810"
2023-01-10,"3,742.8000"
2023-01-11,"3,770.6270"
2023-01-12,"3,766.8400"
2023-01-13,"3,861.9020"
2023-01-17,"3,802.2170"
2023-01-18,"3,687.9920"
2023-01-19,"3,638.8450"
2023-01-20,"3,647.7520"
2023-01-23,"3,706.8950"
2023-01-24,"3,738.7790"
2023-01-25,"3,756.8600"
2023-01-26,"3,780.0730"
2023-01-27,"3,789.2650"
2023-01-30,"3,757.1350"
2023-01-31,"3,779.5240"
2023-02-01,"3,769.5430"
2023-02-02,"3,751.9990"
2023-02-03,"3,810.0520"
2023-02-06,"3,832.4650"
2023-02-07,"3,879.1730"
2023-02-08,"3,851.9050"
2023-02-09,"3,791.9680"
2023-02-10,"3,808.6970"
2023-02-13,"3,850.0110"
2023-02-14,"3,867.0320"
2023-02-15,"3,883.2350"
2023-02-16,"3,829.7630"
2023-02-17,"3,841.1150"
2023-02-21,"3,770.6270"
2023-02-22,"3,741.7240"
2023-02-23,"3,771.7230"
2023-02-24,"3,805.7250"
2023-02-27,"3,838.9460"
2023-02-28,"3,871.0810"
2023-03-01,"3,849.4860"
2023-03-02,"3,809.5120"
2023-03-03,"3,879.4590"
2023-03-06,"3,856.7700"
2023-03-07,"3,743.3490"
2023-03-08,"3,721.2110"
2023-03-09,"3,519.7560"
2023-03-10,"3,609.1340"
2023-03-13,"3,544.3190"
2023-03-14,"3,635.3400"
2023-03-15,"3,463.5830"
2023-03-16,"3,530.8310"
2023-03-17,"3,397.4210"
2023-03-20,"3,433.3340"
2023-03-21,"3,525.4270"
2023-03-22,"3,434.4200"
2023-03-23,"3,425.2330"
2023-03-24,"3,373.1170"
2023-03-27,"3,469.7920"
2023-03-28,"3,480.3290"
2023-03-29,"3,487.3500"
2023-03-30,"3,476.8090"
2023-03-31,"3,518.9430"
2023-04-03,"3,514.8910"
2023-04-04,"3,467.9070"
2023-04-05,"3,473.0890"
2023-04-06,"3,469.2640"
2023-04-10,"3,480.7010"
2023-04-11,"3,497.8390"
2023-04-12,"3,497.2940"
2023-04-13,"3,510.6360"
2023-04-14,"3,775.7230"
2023-04-17,"3,805.6520"
2023-04-18,"3,848.3900"
2023-04-19,"3,843.4900"
2023-04-20,"3,832.3360"
2023-04-21,"3,824.9880"
2023-04-24,"3,830.1590"
2023-04-25,"3,746.8730"
2023-04-26,"3,680.4600"
2023-04-27,"3,730.0030"
2023-04-28,"3,762.3810"
2023-05-01,"3,842.9420"
2023-05-02,"3,780.9020"
2023-05-03,"3,700.8790"
2023-05-04,"3,650.2500"
2023-05-05,"3,721.5570"
2023-05-08,"3,730.5470"
2023-05-09,"3,712.5910"
2023-05-10,"3,714.4820"
2023-05-11,"3,702.7770"
2023-05-12,"3,649.7090"
2023-05-15,"3,680.4600"
2023-05-16,"3,655.7010"
2023-05-17,"3,768.0950"
2023-05-18,"3,796.6800"
2023-05-19,"3,787.9770"
2023-05-22,"3,756.6670"
2023-05-23,"3,717.4810"
2023-05-24,"3,683.4580"
2023-05-25,"3,692.4320"
2023-05-26,"3,727.0060"
2023-05-30,"3,741.1610"
2023-05-31,"3,693.5330"
2023-06-01,"3,744.4210"
2023-06-02,"3,823.0660"
2023-06-05,"3,785.5260"
2023-06-06,"3,792.3230"
2023-06-07,"3,829.0680"
2023-06-08,"3,830.1590"
2023-06-09,"3,837.7810"
2023-06-12,"3,837.4970"
2023-06-13,"3,865.2610"
2023-06-14,"3,850.8330"
2023-06-15,"3,894.3860"
2023-06-16,"3,899.0010"
2023-06-20,"3,879.1450"
2023-06-21,"3,873.4360"
2023-06-22,"3,798.8630"
2023-06-23,"3,778.9910"
2023-06-26,"3,788.2330"
2023-06-27,"3,788.5130"
2023-06-28,"3,771.9090"
2023-06-29,"3,903.6350"
2023-06-30,"3,958.3420"
2023-07-03,"3,990.1860"
2023-07-05,"3,963.6100"
2023-07-06,"3,924.4160"
2023-07-07,"3,955.3930"
2023-07-10,"3,977.5820"
2023-07-11,"4,039.7930"
2023-07-12,"4,059.7900"
2023-07-13,"4,079.5130"
2023-07-14,"4,104.1840"
2023-07-17,"4,203.1180"
2023-07-18,"4,210.7760"
2023-07-19,"4,226.9460"
2023-07-20,"4,279.0200"
2023-07-21,"4,246.1400"
2023-07-24,"4,329.7090"
2023-07-25,"4,297.3800"
2023-07-26,"4,323.1400"
2023-07-27,"4,275.4550"
2023-07-28,"4,299.8450"
2023-07-31,"4,328.6250"
2023-08-01,"4,307.2530"
2023-08-02,"4,258.4690"
2023-08-03,"4,284.4950"
2023-08-04,"4,275.4550"
2023-08-07,"4,295.7260"
2023-08-08,"4,271.6270"
2023-08-09,"4,214.3490"
2023-08-10,"4,208.0490"
2023-08-11,"4,232.4330"
2023-08-14,"4,241.2000"
2023-08-15,"4,133.2200"
2023-08-16,"4,115.7010"
2023-08-17,"4,072.9420"
2023-08-18,"4,082.2640"
2023-08-21,"4,096.2380"
2023-08-22,"4,011.2910"
2023-08-23,"4,038.4220"
2023-08-24,"4,034.5850"
2023-08-25,"4,029.6410"
2023-08-28,"4,043.6260"
2023-08-29,"4,076.5110"
2023-08-30,"4,060.0670"
2023-08-31,"4,009.9180"
2023-09-01,"4,023.3420"
2023-09-05,"3,978.9440"
2023-09-06,"3,972.3760"
2023-09-07,"3,938.4020"
2023-09-08,"3,941.4140"
2023-09-11,"3,958.6750"
2023-09-12,"4,010.1840"
2023-09-13,"4,012.1080"
2023-09-14,"4,089.9250"
2023-09-15,"4,077.8710"
2023-09-18,"4,086.3690"
2023-09-19,"4,081.1740"
2023-09-20,"4,063.8990"
2023-09-21,"4,032.1160"
2023-09-22,"3,993.4770"
2023-09-25,"4,013.2010"
2023-09-26,"3,971.5540"
2023-09-27,"3,994.8510"
2023-09-28,"4,044.4470"
2023-09-29,"3,974.0140"
2023-10-02,"3,939.7730"
2023-10-03,"3,910.7140"
2023-10-04,"3,928.2590"
2023-10-05,"3,944.8180"
2023-10-06,"4,005.5470"
2023-10-09,"3,996.4480"
2023-10-10,"4,020.7390"
2023-10-11,"4,034.5420"
2023-10-12,"4,025.1460"
2023-10-13,"4,085.6030"
2023-10-16,"4,081.4570"
2023-10-17,"4,072.6300"
2023-10-18,"4,027.9100"
2023-10-19,"4,010.7960"
2023-10-20,"3,946.1950"
2023-10-23,"3,892.3740"
2023-10-24,"3,897.0520"
2023-10-25,"3,875.8050"
2023-10-26,"3,885.7420"
2023-10-27,"3,745.7860"
2023-10-30,"3,793.5400"
2023-10-31,"3,838.8160"
2023-11-01,"3,835.5050"
2023-11-02,"3,903.9630"
2023-11-03,"3,947.5890"
2023-11-06,"3,977.3870"
2023-11-07,"3,975.4610"
2023-11-08,"3,995.0580"
2023-11-09,"3,983.1900"
2023-11-10,"4,042.2670"
2023-11-13,"4,024.3250"
2023-11-14,"4,097.7590"
2023-11-15,"4,133.6530"
2023-11-16,"4,180.8440"
2023-11-17,"4,218.6630"
2023-11-20,"4,231.6350"
2023-11-21,"4,222.8020"
2023-11-22,"4,232.7440"
2023-11-24,"4,238.5390"
2023-11-27,"4,228.8740"
2023-11-28,"4,238.5390"
2023-11-29,"4,260.0670"
2023-11-30,"4,308.6550"
2023-12-01,"4,329.6460"
2023-12-04,"4,361.3850"
2023-12-05,"4,360.8310"
2023-12-06,"4,315.0120"
2023-12-07,"4,328.2500"
2023-12-08,"4,376.0190"
2023-12-11,"4,392.0170"
